@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R3-25,27-76,78-87,89-96,98-151,153-162,164-167,169-186'

@attribute color_bgr_b_mean numeric
@attribute color_bgr_g_mean numeric
@attribute color_lab_a_mean numeric
@attribute color_norm_g_variance numeric
@attribute color_norm_b_intensity2 numeric
@attribute haralick_bgr_b_contrast numeric
@attribute haralick_luv_uv_contrast numeric
@attribute lbph_bgr_g_entropy numeric
@attribute lbph_bgr_r_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
0.140419,0.255022,0.064031,-0.996781,-0.461847,-0.988724,-0.885185,0.644257,0.201967,NON_ULCER
-0.19278,-0.222423,0.009771,-0.981355,-0.413655,-0.929491,-0.87942,0.832767,0.2974,NON_ULCER
-0.926016,-0.913692,-0.400406,-0.318176,-0.646586,-0.939449,-0.844214,0.757669,0.149437,NON_ULCER
0.055018,0.112399,0.210033,-0.991779,-0.461847,-0.98105,-0.896627,0.613877,0.394852,NON_ULCER
-0.493736,-0.508357,-0.088785,-0.879053,-0.437751,-0.459406,-0.83132,0.704656,-0.086806,NON_ULCER
-0.680909,-0.623559,-0.110242,-0.89454,-0.534137,1,-0.328008,0.020526,-0.289509,NON_ULCER
-0.084278,-0.106335,0.139769,-0.984978,-0.429719,-0.888596,-0.726319,0.849679,0.307111,NON_ULCER
0.156362,0.123731,0.160363,-0.990074,-0.389558,-0.764971,-0.478161,0.784635,0.340091,NON_ULCER
0.030814,0.115933,0.068169,-0.995643,-0.437751,-0.949172,-0.85306,0.617998,0.053903,NON_ULCER
0.086322,0.207785,0.073704,-0.995692,-0.461847,-0.984194,-0.887913,0.629102,0.379718,NON_ULCER
-0.27131,-0.170584,0.333395,-0.990113,-0.518072,-0.976684,-0.850111,0.566351,0.384409,NON_ULCER
-0.304643,-0.361262,0.23466,-0.976924,-0.429719,-0.946248,-0.898431,0.721032,0.381201,NON_ULCER
0.092065,0.207823,0.007964,-0.993059,-0.461847,-0.836173,-0.870002,0.42454,-0.068994,NON_ULCER
-0.626776,-0.655111,0.172813,-0.995366,-0.502008,-0.995907,-0.93729,0.618537,0.420472,NON_ULCER
0.027579,0.120727,0.11091,-0.982669,-0.39759,-0.431243,-0.711796,0.534305,0.634754,NON_ULCER
-0.063606,-0.003784,0.286151,-0.987696,-0.477912,-0.981399,-0.872907,0.594002,0.504849,NON_ULCER
-0.049692,-0.076002,0.33119,-0.992339,-0.445783,-0.959813,-0.69767,0.777649,0.435044,NON_ULCER
-0.810999,-0.793649,0.018471,-0.989552,-0.550201,-0.998333,-0.953484,0.382906,0.508567,NON_ULCER
-0.787705,-0.771615,-0.079618,-0.800416,-0.558233,-0.46815,-0.88052,0.736373,0.387539,NON_ULCER
-0.125053,-0.167355,0.32275,-0.985655,-0.437751,-0.885524,-0.787929,0.845342,0.542372,NON_ULCER
-0.110689,-0.113157,0.380406,-0.99022,-0.46988,-0.951642,-0.815741,0.849299,0.172557,NON_ULCER
0.084145,0.180558,0.085456,-0.998278,-0.461847,-0.983449,-0.891038,0.62873,0.090499,NON_ULCER
-0.473412,-0.488679,0.319209,-0.992792,-0.485944,-0.978204,-0.924087,0.653188,0.526577,NON_ULCER
-0.658241,-0.649009,0.224289,-0.993518,-0.574297,-0.984918,-0.934693,0.711655,0.50711,NON_ULCER
0.8752,0.899454,-0.532324,-0.999212,-0.349398,-0.897215,-0.857328,0.033328,-0.382307,NON_ULCER
-0.75501,-0.730837,0.152036,-0.995286,-0.526104,-0.996258,-0.949744,0.609733,0.444605,NON_ULCER
-0.101678,0.01227,0.225445,-0.994857,-0.493976,-0.98634,-0.915946,0.464479,0.186395,NON_ULCER
0.097551,0.062967,0.224657,-0.994344,-0.421687,-0.917458,-0.846106,0.93899,0.238296,NON_ULCER
-0.385925,-0.400748,0.380936,-0.994333,-0.493976,-0.984009,-0.917794,0.642121,0.565331,NON_ULCER
-0.836848,-0.810589,-0.046857,-0.988016,-0.598394,-0.99852,-0.96409,0.33616,0.455555,NON_ULCER
0.018618,-0.003631,0.321732,-0.986438,-0.437751,-0.958985,-0.832156,0.830939,0.122372,NON_ULCER
-0.806334,-0.769643,0.1072,-0.990269,-0.62249,-0.997641,-0.953,0.439226,0.571742,NON_ULCER
-0.093424,-0.024592,0.048771,-0.967923,-0.485944,0.565284,-0.014236,0.411915,0.448756,NON_ULCER
-0.070428,-0.101913,0.292393,-0.994596,-0.445783,-0.938877,-0.925672,0.824063,0.244698,NON_ULCER
-0.569087,-0.549198,0.290224,-0.996806,-0.534137,-0.992205,-0.948335,0.567556,0.44644,NON_ULCER
0.823099,0.845599,-0.588967,-0.997541,-0.341365,-0.762581,-0.871411,0.10801,-0.337688,NON_ULCER
0.867393,0.885902,-0.561644,-0.997704,-0.349398,-0.904313,-0.908157,0.270167,-0.524064,NON_ULCER
0.657141,0.68659,-0.421377,-0.992656,-0.381526,-0.437354,-0.65177,-0.342493,-0.185786,NON_ULCER
-0.723636,-0.764078,0.100918,-0.790733,-0.453815,-0.838411,-0.744538,0.053647,0.250185,ULCER
-0.325379,-0.310462,-0.323381,-0.975812,-0.381526,-0.950312,-0.846326,0.443408,-0.22462,ULCER
-0.501837,-0.501994,-0.225912,-0.940465,-0.413655,-0.883062,-0.947675,0.238614,-0.358675,ULCER
-0.484995,-0.562359,0.384838,-0.871438,-0.477912,-0.915047,-0.767465,0.341661,0.369501,ULCER
-0.174874,-0.149144,-0.305911,-0.969688,-0.39759,-0.858404,-0.740797,0.674227,0.04078,ULCER
-0.786904,-0.815719,0.019879,-0.903205,-0.51004,-0.978364,-0.766585,0.688954,0.409296,ULCER
-0.326362,-0.312052,0.032163,-0.923331,-0.429719,-0.927309,-0.693269,0.566831,0.21242,ULCER
-0.54678,-0.589728,0.172494,-0.855542,-0.46988,-0.963483,-0.765177,0.614611,-0.422564,ULCER
-0.7242,-0.777021,0.288754,-0.95795,-0.542169,-0.970449,-0.866922,0.73594,0.399424,ULCER
0.012588,0.077045,-0.205914,-0.978184,-0.413655,-0.891806,-0.726363,0.482138,-0.313046,ULCER
-0.803245,-0.839254,0.168603,-0.87107,-0.550201,-0.916387,-0.790261,0.459614,0.205322,ULCER
-0.4298,-0.489193,0.369628,-0.925791,-0.46988,-0.904621,-0.416243,0.783375,0.410791,ULCER
-0.546079,-0.588521,0.109933,-0.963488,-0.461847,-0.912263,-0.896627,0.869761,0.376736,ULCER
-0.669358,-0.688584,0.027395,-0.964321,-0.485944,-0.965788,-0.910313,0.783889,0.351148,ULCER
-0.500421,-0.538951,0.569701,-0.87496,-0.51004,-0.892621,-0.716549,0.783654,0.03938,ULCER
-0.418346,-0.510953,0.091566,-0.965059,-0.429719,-0.803296,-0.759412,0.870535,0.23399,ULCER
-0.128328,-0.220928,-0.118608,-0.980804,-0.349398,-0.744099,-0.601998,0.753434,-0.186735,ULCER
-0.316442,-0.322451,0.369851,-0.964936,-0.485944,-0.808757,-0.489691,0.802016,0.271352,ULCER
-0.550404,-0.629714,0.537649,-0.830427,-0.445783,-0.941981,-0.777675,0.671844,0.06974,ULCER
-0.691852,-0.763088,0.320821,-0.922508,-0.485944,-0.90515,-0.777983,0.591565,0.394548,ULCER
-0.572713,-0.628939,0.132519,-0.965718,-0.437751,-0.926551,-0.880124,0.855163,0.265818,ULCER
-0.507928,-0.531903,0.08481,-0.977228,-0.461847,-0.976717,-0.923735,0.640789,-0.041302,ULCER
-0.666119,-0.694495,0.053644,-0.980437,-0.46988,-0.965847,-0.909433,0.814105,0.338024,ULCER
-0.420686,-0.512645,0.537273,-0.927798,-0.502008,-0.928823,-0.650186,0.774571,0.516367,ULCER
-0.306469,-0.298606,-0.217142,-0.859895,-0.413655,-0.83192,-0.616036,0.014332,-0.604629,ULCER
-0.47989,-0.520466,0.628064,-0.901805,-0.46988,-0.570802,-0.502145,0.889598,0.317233,ULCER
0.097633,0.271687,-0.518027,-0.976878,-0.437751,-0.939692,-0.547253,0.114132,-0.078826,ULCER
-0.473737,-0.486795,0.094986,-0.973665,-0.46988,-0.979313,-0.921799,0.668493,0.260125,ULCER
-0.892651,-0.894186,-0.27209,-0.679585,-0.598394,-0.906997,-0.712676,0.613405,0.043755,ULCER
-0.034701,-0.024583,-0.246481,-0.942491,-0.389558,-0.8662,-0.787885,0.107352,-0.401873,ULCER
0.410042,0.613492,-0.657128,-0.998115,-0.39759,-0.897599,-0.747618,0.541698,0.083722,ULCER
-0.856511,-0.877066,-0.00927,-0.753233,-0.550201,-0.915318,-0.440315,0.480249,-0.020769,ULCER
0.207026,0.372579,-0.580883,-0.987741,-0.413655,-0.850061,-0.594209,0.531725,0.441183,ULCER
-0.428461,-0.509857,0.313773,-0.896459,-0.437751,-0.909431,-0.860585,-0.515924,-0.894362,ULCER
-0.893196,-0.900879,-0.014348,-0.814924,-0.702811,-0.894862,-0.495368,0.567346,0.057782,ULCER
-0.149956,-0.179387,-0.071942,-0.986583,-0.39759,-0.917998,-0.751271,0.350147,0.157984,ULCER
-0.078894,-0.004727,-0.503627,-0.983754,-0.39759,-0.873696,-0.7808,0.485138,0.071017,ULCER
-0.438997,-0.498312,0.215333,-0.825318,-0.429719,-0.884014,-0.660704,0.590615,0.094695,ULCER
-0.349407,-0.348066,-0.35516,-0.955718,-0.381526,-0.743387,-0.714833,0.611292,0.421004,ULCER
-0.882238,-0.887572,-0.037987,-0.833136,-0.678715,-0.920922,-0.579554,0.622907,0.086061,ULCER
-0.514953,-0.504079,-0.33936,-0.974436,-0.39759,-0.915117,-0.908201,0.361234,0.140691,ULCER
-0.340743,-0.408606,0.154994,-0.952648,-0.429719,-0.837278,-0.613176,0.682899,0.134625,ULCER
0.039714,0.10629,-0.534362,-0.983153,-0.373494,-0.638655,-0.581182,0.599299,0.238155,ULCER
-0.254475,-0.19979,-0.385457,-0.983972,-0.405622,-0.79635,-0.737276,0.624334,0.398841,ULCER
0.165345,0.254846,-0.427525,-0.970966,-0.381526,-0.761442,-0.592976,0.166904,-0.452915,ULCER
-0.846052,-0.861979,-0.056964,-0.794322,-0.614458,-0.897116,-0.70876,0.37902,0.04108,ULCER
-0.294563,-0.306666,-0.231765,-0.954478,-0.381526,-0.839755,-0.766013,0.673742,0.327334,ULCER
-0.554977,-0.599995,-0.135712,-0.936441,-0.39759,-0.884844,-0.892666,0.346278,-0.390657,ULCER
-0.627182,-0.664143,-0.129507,-0.915958,-0.421687,-0.90588,-0.873523,0.579364,0.298855,ULCER
0.321514,0.454965,-0.553159,-0.989908,-0.405622,-0.895845,-0.655027,0.426093,-0.145772,ULCER
-0.395242,-0.432107,-0.152861,-0.941429,-0.389558,-0.951233,-0.823971,0.54503,-0.131162,ULCER
-0.898705,-0.898552,-0.259381,-0.631669,-0.614458,-0.910087,-0.812573,0.305491,0.048439,ULCER
-0.140026,-0.088734,-0.377547,-0.98369,-0.405622,-0.834346,-0.694105,0.729006,0.303772,ULCER
-0.021778,0.068186,-0.39313,-0.971837,-0.405622,-0.846848,-0.628094,0.551565,0.286169,ULCER
-0.166389,-0.21818,-0.016493,-0.938846,-0.405622,-0.819059,-0.613,0.627012,0.203678,ULCER
-0.638219,-0.69299,0.112252,-0.839894,-0.453815,-0.962841,-0.813497,0.639479,0.559132,ULCER
-0.534122,-0.635365,0.311645,-0.976071,-0.445783,-0.993894,-0.90336,0.693589,0.465498,NON_ULCER
-0.122026,-0.178078,0.068661,-0.995693,-0.39759,-0.985458,-0.901776,0.738369,0.326968,NON_ULCER
-0.571557,-0.640349,0.057242,-0.968636,-0.421687,-0.991924,-0.934693,0.731586,0.09959,NON_ULCER
-0.129939,-0.165907,0.040846,-0.996633,-0.413655,-0.989287,-0.917442,0.755609,0.254514,NON_ULCER
-0.217278,-0.244412,0.14947,-0.996585,-0.437751,-0.990107,-0.929588,0.701759,0.174308,NON_ULCER
-0.383902,-0.458766,0.223284,-0.990233,-0.429719,-0.963574,-0.901776,0.865537,0.280606,NON_ULCER
-0.411437,-0.489854,0.206424,-0.995299,-0.429719,-0.989565,-0.945871,0.839418,0.189475,NON_ULCER
-0.229121,-0.338846,0.186978,-0.985572,-0.39759,-0.951056,-0.864986,0.76965,0.378311,NON_ULCER
-0.368116,-0.377876,-0.112999,-0.997052,-0.421687,-0.99563,-0.953044,0.603193,-0.107207,NON_ULCER
-0.210204,-0.198035,0.115766,-0.994305,-0.453815,-0.992724,-0.956565,0.510041,0.34834,NON_ULCER
-0.399226,-0.433035,-0.016483,-0.987842,-0.421687,-0.995554,-0.947367,0.698191,0.111665,NON_ULCER
-0.145783,-0.249676,0.104556,-0.985637,-0.39759,-0.945883,-0.794354,0.566135,0.489487,NON_ULCER
-0.439345,-0.510436,0.137156,-0.997063,-0.429719,-0.994196,-0.971263,0.808093,0.251707,NON_ULCER
-0.339891,-0.410485,0.19217,-0.991346,-0.429719,-0.983137,-0.927608,0.794244,0.117382,NON_ULCER
0.205538,0.008918,0.027829,-0.958577,-0.325301,-0.800197,-0.654367,0.5339,-0.024438,NON_ULCER
-0.274753,-0.401866,0.285736,-0.990777,-0.405622,-0.964198,-0.846018,0.790451,0.331987,NON_ULCER
-0.404667,-0.478614,0.155597,-0.994445,-0.421687,-0.982826,-0.936717,0.843156,0.398438,NON_ULCER
-0.432678,-0.461729,-0.031671,-0.977535,-0.421687,-0.995774,-0.944947,0.584761,0.018334,NON_ULCER
-0.257726,-0.282501,0.13401,-0.99137,-0.445783,-0.986353,-0.897331,0.732383,0.578011,NON_ULCER
-0.437195,-0.492556,0.054251,-0.997504,-0.421687,-0.995192,-0.96673,0.785488,0.147947,NON_ULCER
0.01086,-0.115027,0.055076,-0.988296,-0.365462,-0.918066,-0.783352,0.703511,0.261217,NON_ULCER
-0.468461,-0.53426,0.114918,-0.994398,-0.429719,-0.990907,-0.974212,0.756381,0.270814,NON_ULCER
-0.30914,-0.400016,0.215112,-0.985994,-0.421687,-0.966014,-0.896583,0.891066,0.293449,NON_ULCER
-0.493559,-0.54882,0.063912,-0.994479,-0.429719,-0.996044,-0.975664,0.739304,0.111691,NON_ULCER
-0.372862,-0.449542,0.16699,-0.992863,-0.421687,-0.982249,-0.927212,0.749536,0.406728,NON_ULCER
-0.208835,-0.260231,0.081258,-0.995898,-0.39759,-0.985642,-0.861113,0.776386,0.46312,NON_ULCER
-0.061902,-0.169794,0.12902,-0.986298,-0.381526,-0.830899,-0.900632,0.472193,0.058627,NON_ULCER
0.33329,0.222076,-0.058565,-0.993834,-0.35743,-0.836771,-0.77169,0.712561,0.170621,NON_ULCER
-0.502167,-0.556272,0.076473,-0.994983,-0.429719,-0.994218,-0.969855,0.723309,0.061398,NON_ULCER
0.213566,0.021069,-0.047338,-0.971902,-0.317269,-0.879649,-0.6644,0.525897,0.161009,NON_ULCER
-0.183545,-0.29494,0.21759,-0.988822,-0.405622,-0.938982,-0.900455,0.823273,0.399149,NON_ULCER
-0.478662,-0.538184,0.093687,-0.99268,-0.429719,-0.991291,-0.955201,0.738495,0.268391,NON_ULCER
-0.532469,-0.586715,0.067864,-0.996193,-0.437751,-0.996463,-0.974168,0.667913,-0.061006,NON_ULCER
-0.196367,-0.254347,0.092799,-0.996749,-0.389558,-0.98804,-0.903316,0.696039,0.094154,NON_ULCER
-0.435671,-0.523595,0.2427,-0.990776,-0.429719,-0.981104,-0.933461,0.743202,0.497345,NON_ULCER
-0.533462,-0.590904,0.075939,-0.994697,-0.437751,-0.996222,-0.965542,0.664185,0.214078,NON_ULCER
-0.031823,-0.177479,0.0368,-0.988457,-0.349398,-0.955472,-0.76927,0.769777,0.371603,NON_ULCER
0.169869,0.049786,0.021557,-0.992181,-0.35743,-0.775661,-0.740313,0.821654,0.479215,NON_ULCER
-0.55848,-0.637886,0.20837,-0.984094,-0.445783,-0.986815,-0.929192,0.747483,0.356097,NON_ULCER
-0.545644,-0.597233,0.043075,-0.996426,-0.437751,-0.994776,-0.971395,0.642451,0.028809,NON_ULCER
-0.134577,-0.259933,0.233657,-0.988387,-0.389558,-0.90512,-0.910225,0.795679,0.393302,NON_ULCER
-0.319843,-0.417192,0.247441,-0.987505,-0.421687,-0.984598,-0.936806,0.742259,0.290361,NON_ULCER
-0.554438,-0.62441,0.088824,-0.96781,-0.421687,-0.983757,-0.930909,0.809205,0.191425,NON_ULCER
-0.147646,-0.217319,0.05385,-0.995995,-0.405622,-0.984603,-0.904064,0.722001,0.106947,NON_ULCER
-0.461359,-0.562389,0.329078,-0.980434,-0.437751,-0.992102,-0.908377,0.701339,0.480041,NON_ULCER
-0.561622,-0.607676,-0.005969,-0.994536,-0.429719,-0.9956,-0.978216,0.657161,0.152368,NON_ULCER
-0.128465,-0.293964,0.443086,-0.981756,-0.389558,-0.807172,-0.767201,0.839,0.316346,NON_ULCER
-0.320043,-0.468031,0.50925,-0.98417,-0.429719,-0.985249,-0.9284,0.603167,0.392854,NON_ULCER
-0.54719,-0.610658,0.098932,-0.981203,-0.437751,-0.989463,-0.926244,0.768537,0.3107,NON_ULCER
-0.170268,-0.229395,0.070282,-0.996678,-0.421687,-0.98988,-0.889806,0.803519,0.338467,NON_ULCER
-0.420834,-0.561573,0.580476,-0.993169,-0.461847,-0.991922,-0.932141,0.756419,0.333543,NON_ULCER
-0.524187,-0.630128,0.432553,-0.972115,-0.477912,-0.995077,-0.898959,0.658816,0.542515,NON_ULCER
-0.581882,-0.627046,-0.042756,-0.986619,-0.429719,-0.991513,-0.961362,0.814286,-0.022678,NON_ULCER
-0.530523,-0.616184,0.122008,-0.983499,-0.421687,-0.993996,-0.927036,0.706932,0.24257,NON_ULCER
-0.16032,-0.227168,0.121196,-0.997267,-0.39759,-0.987694,-0.914054,0.719351,0.35308,NON_ULCER
-0.559491,-0.628445,0.027587,-0.977274,-0.413655,-0.990494,-0.934649,0.769302,0.139335,NON_ULCER
-0.119016,-0.088644,-0.23349,-0.953785,-0.413655,-0.934031,-0.813057,0.812341,0.232322,ULCER
-0.136228,-0.093559,-0.177481,-0.976577,-0.429719,-0.947664,-0.82934,0.774181,0.12334,ULCER
-0.137785,-0.063799,-0.45943,-0.987253,-0.39759,-0.904348,-0.840694,0.81191,0.366634,ULCER
-0.17924,-0.173542,-0.198881,-0.988699,-0.405622,-0.954848,-0.883205,0.777541,-0.012969,ULCER
-0.174234,-0.131075,-0.280005,-0.967206,-0.405622,-0.972946,-0.855084,0.670687,0.159109,ULCER
-0.119617,-0.114245,-0.098434,-0.991433,-0.421687,-0.898848,-0.790481,0.898364,0.31299,ULCER
-0.180413,-0.096295,-0.253225,-0.984063,-0.445783,-0.96097,-0.828107,0.741108,-0.021911,ULCER
-0.178737,-0.112389,-0.405313,-0.980905,-0.405622,-0.913906,-0.821198,0.817435,0.294084,ULCER
-0.208083,-0.158994,-0.442909,-0.994243,-0.389558,-0.942328,-0.937466,0.73056,0.191832,ULCER
-0.153662,-0.12373,-0.225804,-0.993113,-0.39759,-0.981844,-0.846238,0.740722,-0.146805,ULCER
-0.07086,0.029591,-0.338654,-0.990976,-0.413655,-0.930728,-0.736176,0.803519,0.216471,ULCER
-0.175253,-0.149027,-0.438861,-0.994991,-0.389558,-0.797553,-0.84373,0.859923,0.37916,ULCER
-0.029611,0.001385,-0.443139,-0.997165,-0.373494,-0.858729,-0.922239,0.78,-0.112175,ULCER
0.036319,0.027237,-0.227043,-0.992816,-0.381526,-0.857462,-0.778731,0.828158,0.266134,ULCER
-0.221473,-0.195471,-0.391584,-0.994992,-0.389558,-0.935528,-0.859925,0.758554,0.16134,ULCER
-0.034749,0.006522,-0.397307,-0.987766,-0.389558,-0.801527,-0.797478,0.816408,0.025298,ULCER
0.137123,0.140531,-0.423679,-0.996157,-0.35743,-0.786003,-0.824455,0.804127,0.197536,ULCER
-0.125082,-0.115555,-0.399801,-0.996109,-0.381526,-0.795263,-0.860409,0.914927,0.301425,ULCER
-0.083945,0.030138,-0.361865,-0.99217,-0.437751,-0.958217,-0.812661,0.713951,0.145057,ULCER
-0.235553,-0.224896,-0.358472,-0.996443,-0.389558,-0.956048,-0.931041,0.839186,0.100246,ULCER
0.051252,0.086556,-0.344272,-0.984618,-0.389558,-0.930875,-0.767113,0.804987,0.119528,ULCER
0.010847,-0.043276,-0.209337,-0.986694,-0.35743,-0.869357,-0.891918,0.742996,-0.29626,ULCER
-0.081479,-0.061619,-0.416255,-0.993481,-0.373494,-0.737046,-0.900367,0.87991,0.228743,ULCER
-0.100549,-0.072904,-0.455657,-0.995899,-0.373494,-0.873632,-0.909125,0.873615,0.061264,ULCER
-0.224444,-0.191992,-0.232663,-0.972572,-0.413655,-0.987081,-0.89205,0.670311,-0.174436,ULCER
0.205533,0.24512,-0.373077,-0.99526,-0.381526,-0.926231,-0.830088,0.789517,-0.057134,ULCER
-0.051628,0.002761,-0.273605,-0.988867,-0.413655,-0.860392,-0.860233,0.678542,-0.026571,ULCER
-0.040444,-0.024751,-0.373833,-0.995133,-0.381526,-0.84808,-0.880388,0.746929,-0.073696,ULCER
-0.199751,-0.163564,-0.241978,-0.98646,-0.421687,-0.940044,-0.8781,0.691171,0.091375,ULCER
-0.079087,-0.098863,-0.134115,-0.995225,-0.39759,-0.971034,-0.954893,0.783762,0.10853,NON_ULCER
-0.068402,-0.069047,-0.153134,-0.997289,-0.39759,-0.943387,-0.955597,0.723113,0.36135,NON_ULCER
-0.107653,-0.123801,-0.109845,-0.996384,-0.405622,-0.96362,-0.944771,0.729272,0.193702,NON_ULCER
-0.046428,-0.01534,-0.257404,-0.998065,-0.39759,-0.979895,-0.980989,0.750709,0.25395,NON_ULCER
-0.068163,-0.068365,-0.142578,-0.998373,-0.405622,-0.961005,-0.956257,0.847862,0.244153,NON_ULCER
-0.159974,-0.139686,-0.150702,-0.997071,-0.421687,-0.981256,-0.958325,0.752315,0.141852,NON_ULCER
-0.148916,-0.145155,-0.131604,-0.994992,-0.405622,-0.990672,-0.94059,0.637909,0.453971,NON_ULCER
-0.092144,-0.125049,-0.076543,-0.996596,-0.39759,-0.952696,-0.935925,0.777654,0.105414,NON_ULCER
-0.037131,-0.027921,-0.127719,-0.998849,-0.405622,-0.965714,-0.969591,0.780779,0.157071,NON_ULCER
-0.057242,-0.055131,-0.090438,-0.996462,-0.405622,-0.984849,-0.944507,0.684056,0.213432,NON_ULCER
-0.083158,-0.042269,-0.27176,-0.997035,-0.405622,-0.992988,-0.943363,0.746849,0.008856,NON_ULCER
-0.233585,-0.224459,-0.046301,-0.998481,-0.429719,-0.990207,-0.990979,0.733137,0.198342,NON_ULCER
-0.106484,-0.106095,-0.066479,-0.996436,-0.413655,-0.947474,-0.960525,0.760688,0.064688,NON_ULCER
0.061014,-0.038539,-0.043445,-0.99053,-0.35743,-0.811548,-0.860849,0.762564,-0.068286,NON_ULCER
-0.129647,-0.107868,-0.179916,-0.99646,-0.413655,-0.991311,-0.932581,0.619432,0.20235,NON_ULCER
-0.180792,-0.221281,-0.068022,-0.990643,-0.405622,-0.989715,-0.921887,0.716814,0.195195,NON_ULCER
-0.183706,-0.256211,0.00305,-0.990348,-0.389558,-0.969293,-0.921271,0.832323,0.216543,NON_ULCER
-0.035572,-0.040041,-0.056032,-0.999115,-0.413655,-0.976184,-0.959821,0.794521,0.120501,NON_ULCER
-0.115839,-0.115638,-0.037043,-0.99849,-0.421687,-0.986474,-0.97826,0.69488,0.299569,NON_ULCER
-0.132972,-0.086003,-0.2509,-0.99632,-0.413655,-0.993803,-0.966114,0.658096,-0.045932,NON_ULCER
-0.128247,-0.165226,-0.040368,-0.996721,-0.39759,-0.947183,-0.944771,0.877339,0.126283,NON_ULCER
-0.086494,-0.08984,-0.049853,-0.997887,-0.413655,-0.964836,-0.954144,0.805341,0.125522,NON_ULCER
-0.238745,-0.239302,0.004545,-0.997055,-0.429719,-0.990959,-0.972319,0.702377,0.116085,NON_ULCER
-0.088933,-0.060609,-0.218256,-0.997671,-0.405622,-0.992504,-0.963914,0.619558,-0.019845,NON_ULCER
-0.052773,-0.06439,-0.159133,-0.998119,-0.39759,-0.975564,-0.945431,0.865852,0.162018,NON_ULCER
-0.158666,-0.178821,0.024106,-0.996691,-0.421687,-0.984457,-0.939358,0.778639,0.223904,NON_ULCER
-0.129087,-0.090659,-0.280948,-0.998018,-0.413655,-0.992979,-0.952516,0.662812,0.065824,NON_ULCER
-0.107996,-0.118438,-0.019491,-0.998359,-0.413655,-0.981086,-0.948555,0.783078,0.080074,NON_ULCER
-0.274291,-0.3338,0.034586,-0.995727,-0.405622,-0.974812,-0.94904,0.804415,0.161681,NON_ULCER
-0.571073,-0.601567,0.436883,-0.972668,-0.550201,-0.947861,-0.805356,0.798075,0.317804,ULCER
-0.520041,-0.556577,0.37113,-0.965038,-0.39759,-0.770388,-0.839373,0.885883,0.405014,ULCER
-0.277259,-0.320265,0.386758,-0.946644,-0.461847,-0.678052,-0.825775,0.780743,0.043438,ULCER
-0.545432,-0.564308,0.543338,-0.970108,-0.558233,-0.933775,-0.80826,0.815403,0.21492,ULCER
-0.589932,-0.618376,0.462789,-0.980227,-0.550201,-0.955137,-0.911281,0.789568,0.261516,ULCER
-0.575727,-0.597428,0.511696,-0.980631,-0.558233,-0.949532,-0.905648,0.833759,-0.058952,ULCER
-0.311476,-0.348831,0.392807,-0.944349,-0.46988,-0.570523,-0.815653,0.81215,-0.060938,ULCER
-0.557328,-0.586369,0.517945,-0.982082,-0.542169,-0.941393,-0.855172,0.837187,0.48007,ULCER
-0.421646,-0.470068,0.533102,-0.954819,-0.51004,-0.8348,-0.820362,0.865542,0.351625,ULCER
-0.505607,-0.53943,0.454538,-0.937553,-0.461847,-0.836571,-0.763461,0.870879,0.453362,ULCER
-0.242586,-0.285636,0.402971,-0.957697,-0.461847,-0.729994,-0.877748,0.673328,-0.217142,ULCER
-0.539204,-0.577966,0.384584,-0.951914,-0.485944,-0.869253,-0.910841,0.791413,0.412631,ULCER
-0.49289,-0.543887,0.551297,-0.971968,-0.518072,-0.953504,-0.908905,0.765943,0.272071,ULCER
-0.486649,-0.520495,0.457612,-0.971468,-0.526104,-0.843484,-0.821242,0.86874,0.32728,ULCER
-0.565364,-0.614647,0.47115,-0.973041,-0.526104,-0.920689,-0.876868,0.693223,0.325062,ULCER
-0.552161,-0.58222,0.435241,-0.953953,-0.550201,-0.791972,-0.886637,0.8918,0.275349,ULCER
-0.004743,-0.038668,0.154957,-0.983366,-0.413655,-0.830462,-0.81671,0.743734,0.074268,ULCER
0.122687,0.000065,-0.028313,-0.990191,-0.349398,-0.28557,-0.449909,0.6868,0.228763,NON_ULCER
-0.237698,-0.311123,0.153792,-0.993349,-0.405622,-0.980638,-0.922987,0.640871,0.175146,NON_ULCER
0.045457,-0.099843,0.094216,-0.99032,-0.349398,-0.966051,-0.837129,0.603913,0.412435,NON_ULCER
0.935477,0.916028,-0.455107,-0.995824,-0.349398,-0.847882,-0.835105,0.282968,0.000545,NON_ULCER
-0.185127,-0.250923,0.103212,-0.98249,-0.39759,-0.986361,-0.937862,0.610817,0.183863,NON_ULCER
-0.144985,-0.229667,0.057218,-0.993306,-0.39759,-0.957372,-0.901776,0.745211,0.144172,NON_ULCER
0.120332,-0.000156,-0.07631,-0.997576,-0.341365,-0.977349,-0.893854,0.675724,0.258503,NON_ULCER
0.094322,0.034699,-0.072524,-0.999236,-0.381526,-0.987347,-0.925848,0.744929,0.148883,NON_ULCER
0.168845,0.072284,-0.071007,-0.997274,-0.35743,-0.950529,-0.920039,0.78371,0.086258,NON_ULCER
-0.043213,-0.103243,-0.006966,-0.9948,-0.389558,-0.988988,-0.955641,0.632236,0.269095,NON_ULCER
0.171883,0.089317,-0.178653,-0.995455,-0.35743,-0.16156,-0.52054,0.484322,0.17705,NON_ULCER
