@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R2-37,39-55,57-72,75-76,79-85,87,89-106,108-186'

@attribute color_bgr_b_mean numeric
@attribute color_lab_a_intensity1 numeric
@attribute color_luv_u_centroid numeric
@attribute color_norm_b_mean numeric
@attribute color_norm_g_mean numeric
@attribute color_norm_g_variance numeric
@attribute color_norm_r_variance numeric
@attribute color_norm_g_intensity1 numeric
@attribute color_norm_b_intensity2 numeric
@attribute haralick_bgr_r_contrast numeric
@attribute classification {ULCER,NON_ULCER}

@data
-0.438727,-0.079365,-0.230769,-0.028561,0.538665,-0.988306,-0.985691,0.557895,-0.462451,-0.928645,NON_ULCER
-0.478019,-0.396825,-0.282051,-0.018849,0.524979,-0.980988,-0.982833,0.536842,-0.478261,-0.859693,NON_ULCER
-0.305394,-0.111111,-0.25641,0.037437,0.581605,-0.993938,-0.994906,0.6,-0.44664,-0.823146,NON_ULCER
-0.617443,0.015873,-0.153846,-0.12616,0.408228,-0.984952,-0.989753,0.410526,-0.525692,-0.983292,NON_ULCER
-0.165488,-0.174603,-0.333333,0.140453,0.575212,-0.995028,-0.99469,0.6,-0.399209,-0.770676,NON_ULCER
-0.132602,-0.111111,-0.205128,0.073412,0.585342,-0.997217,-0.998494,0.6,-0.43083,-0.941883,NON_ULCER
-0.649335,-0.079365,-0.25641,-0.097656,0.468054,-0.989879,-0.996305,0.494737,-0.517787,-0.976776,NON_ULCER
-0.294233,-0.015873,-0.179487,0.062659,0.51272,-0.989798,-0.99398,0.536842,-0.43083,-0.914268,NON_ULCER
-0.685768,-0.301587,-0.487179,-0.025919,0.562898,-0.990588,-0.989796,0.6,-0.478261,-0.970998,NON_ULCER
-0.255111,-0.047619,-0.25641,0.141639,0.478362,-0.990528,-0.996129,0.515789,-0.399209,-0.866578,NON_ULCER
-0.716899,-0.206349,-0.333333,-0.09313,0.509203,-0.974571,-0.987644,0.536842,-0.501976,-0.983402,NON_ULCER
-0.481327,-0.174603,-0.333333,0.066621,0.522522,-0.99352,-0.997288,0.536842,-0.438735,-0.949151,ULCER
-0.42888,-0.142857,-0.230769,0.012666,0.526592,-0.989057,-0.995809,0.536842,-0.462451,-0.939529,ULCER
0.193802,0.015873,-0.102564,0.149181,0.543722,-0.991557,-0.996689,0.557895,-0.407115,-0.989605,ULCER
-0.293005,-0.047619,-0.128205,-0.016141,0.551815,-0.979842,-0.987571,0.578947,-0.470356,-0.945743,ULCER
-0.655987,0.269841,0.358974,-0.324779,0.15701,-0.888263,-0.932027,0.010526,-0.588933,-0.868146,ULCER
-0.304953,0.460317,0.25641,-0.080269,0.34942,-0.983014,-0.976802,0.389474,-0.486166,-0.930196,ULCER
0.010393,0.015873,-0.128205,0.070429,0.581735,-0.986295,-0.996228,0.6,-0.422925,-0.938525,ULCER
-0.581811,-0.111111,-0.384615,0.035368,0.456039,-0.982371,-0.993823,0.473684,-0.438735,-0.948089,ULCER
-0.036791,0.174603,0.051282,0.08961,0.447581,-0.984848,-0.99551,0.452632,-0.422925,-0.959212,ULCER
-0.219951,-0.174603,-0.153846,0.029495,0.570581,-0.984509,-0.987802,0.621053,-0.454545,-0.903656,ULCER
0.156134,0.015873,-0.153846,0.137512,0.531055,-0.973638,-0.994693,0.6,-0.407115,-0.958672,ULCER
-0.342242,-0.047619,-0.230769,0.029328,0.532404,-0.965201,-0.978687,0.621053,-0.44664,-0.882319,ULCER
-0.275906,-0.142857,-0.205128,0.052571,0.557321,-0.972902,-0.987236,0.621053,-0.438735,-0.912662,ULCER
-0.358622,-0.111111,-0.25641,0.03457,0.554294,-0.983224,-0.995346,0.578947,-0.454545,-0.971491,ULCER
-0.625891,0.52381,0.076923,-0.221858,0.217545,-0.910624,-0.939247,0.221053,-0.588933,-0.829039,ULCER
-0.049695,0.206349,0.025641,0.079427,0.47945,-0.98245,-0.994936,0.536842,-0.43083,-0.944146,ULCER
-0.525319,0.079365,0,-0.162028,0.422943,-0.951088,-0.965314,0.410526,-0.517787,-0.874701,ULCER
0.44968,-0.460317,-0.487179,0.213074,0.654185,-0.979315,-0.99101,0.684211,-0.351779,-0.969074,ULCER
-0.261863,0.142857,-0.025641,0.047324,0.429708,-0.980556,-0.986795,0.431579,-0.43083,-0.916221,ULCER
-0.40038,0.269841,0.307692,-0.12982,0.349493,-0.976462,-0.985181,0.431579,-0.525692,-0.962096,ULCER
0.150069,-0.365079,-0.435897,0.146471,0.674925,-0.994529,-0.998077,0.705263,-0.399209,-0.964697,ULCER
0.321831,-0.428571,-0.487179,0.171403,0.686354,-0.983907,-0.995886,0.726316,-0.383399,-0.974123,ULCER
-0.261655,-0.142857,-0.153846,0.019432,0.563547,-0.977837,-0.987522,0.6,-0.454545,-0.760267,ULCER
-0.168482,-0.142857,-0.102564,0.077672,0.516009,-0.97181,-0.993548,0.515789,-0.438735,-0.95084,ULCER
0.126719,-0.238095,-0.333333,0.136433,0.644831,-0.995699,-0.996624,0.663158,-0.391304,-0.915994,ULCER
-0.291845,-0.174603,-0.333333,0.102724,0.545335,-0.986734,-0.993399,0.578947,-0.422925,-0.811567,ULCER
0.556186,-0.365079,-0.487179,0.211987,0.67992,-0.996835,-0.99695,0.684211,-0.359684,-0.975681,ULCER
-0.107997,-0.206349,-0.282051,0.087218,0.614382,-0.994593,-0.996007,0.621053,-0.43083,-0.857262,ULCER
-0.097972,-0.142857,-0.179487,0.083721,0.564457,-0.979531,-0.996681,0.557895,-0.43083,-0.914129,ULCER
-0.032585,-0.174603,-0.384615,0.231448,0.576967,-0.992434,-0.995254,0.6,-0.335968,-0.823251,ULCER
-0.616206,-0.206349,-0.487179,0.233836,0.373891,-0.953449,-0.965992,0.389474,-0.320158,-0.783869,ULCER
-0.320548,-0.238095,-0.512821,0.329551,0.495705,-0.984916,-0.993814,0.515789,-0.304348,-0.859217,ULCER
-0.713364,-0.174603,-0.461538,-0.067527,0.455329,-0.951543,-0.961883,0.515789,-0.486166,-0.745868,ULCER
-0.3133,0.047619,-0.128205,0.021385,0.484966,-0.978512,-0.994653,0.494737,-0.454545,-0.948904,ULCER
-0.471398,-0.206349,-0.333333,0.077781,0.531276,-0.984694,-0.992257,0.557895,-0.422925,-0.874368,ULCER
0.182846,-0.333333,-0.333333,0.102643,0.697221,-0.995832,-0.992018,0.705263,-0.351779,-0.935147,ULCER
-0.777434,-0.238095,-0.538462,0.034355,0.355369,-0.940747,-0.971934,0.305263,-0.462451,-0.905758,ULCER
0.438433,-0.269841,-0.358974,0.170957,0.67056,-0.99056,-0.99761,0.663158,-0.367589,-0.948247,ULCER
-0.890064,-0.333333,-0.641026,0.05844,0.3239,-0.884524,-0.94002,0.305263,-0.422925,-0.948795,ULCER
-0.755993,-0.174603,-0.512821,0.007577,0.409191,-0.952189,-0.982138,0.410526,-0.470356,-0.864308,ULCER
-0.884986,-0.460317,-0.641026,0.053923,0.266743,-0.925708,-0.966646,0.305263,-0.41502,-0.94659,ULCER
0.004371,-0.174603,-0.461538,0.284504,0.56971,-0.987377,-0.994825,0.6,-0.320158,-0.861583,ULCER
0.151409,-0.301587,-0.307692,0.121208,0.67435,-0.987336,-0.99076,0.663158,-0.359684,-0.879599,ULCER
0.252287,-0.428571,-0.384615,0.103946,0.690344,-0.975283,-0.996509,0.663158,-0.41502,-0.957457,ULCER
-0.479768,-0.269841,-0.512821,0.308108,0.466021,-0.98172,-0.982573,0.473684,-0.320158,-0.836036,ULCER
-0.275223,-0.333333,-0.564103,0.291162,0.59564,-0.994059,-0.998001,0.621053,-0.335968,-0.66627,ULCER
-0.449007,-0.333333,-0.564103,0.315428,0.538025,-0.983973,-0.995239,0.557895,-0.280632,-0.456549,ULCER
0.569242,-0.301587,-0.384615,0.22733,0.651735,-0.992486,-0.997978,0.663158,-0.359684,-0.977738,ULCER
-0.024663,-0.333333,-0.512821,0.254708,0.635275,-0.997258,-0.999018,0.642105,-0.351779,-0.913161,ULCER
-0.476221,-0.142857,-0.307692,0.044414,0.502663,-0.978689,-0.983165,0.536842,-0.43083,-0.767448,ULCER
-0.629984,-0.333333,-0.615385,0.370272,0.470156,-0.973259,-0.982162,0.494737,-0.288538,-0.784775,ULCER
-0.697584,-0.333333,-0.589744,0.29016,0.450455,-0.960846,-0.989434,0.515789,-0.296443,-0.803674,ULCER
-0.103826,-0.206349,-0.179487,-0.023734,0.666727,-0.992823,-0.994106,0.684211,-0.478261,-0.923688,ULCER
-0.861193,-0.396825,-0.615385,0.036835,0.336159,-0.919555,-0.921671,0.389474,-0.470356,-0.908736,ULCER
-0.618526,-0.365079,-0.589744,0.205815,0.548065,-0.974709,-0.953542,0.557895,-0.304348,-0.777645,ULCER
0.354317,-0.174603,-0.282051,0.174357,0.611816,-0.996463,-0.995317,0.642105,-0.375494,-0.973261,ULCER
-0.353608,0.015873,-0.102564,-0.043791,0.548817,-0.979124,-0.993707,0.557895,-0.462451,-0.903534,ULCER
0.131346,0.206349,-0.051282,0.113678,0.504542,-0.9888,-0.994974,0.494737,-0.422925,-0.956837,ULCER
-0.779258,-0.269841,-0.615385,0.211617,0.361946,-0.93663,-0.967607,0.389474,-0.41502,-0.847578,ULCER
-0.524157,-0.333333,-0.589744,0.336003,0.528376,-0.986778,-0.997273,0.557895,-0.304348,-0.799933,ULCER
-0.528436,-0.174603,-0.384615,0.087786,0.451415,-0.976888,-0.974587,0.473684,-0.391304,-0.895891,ULCER
-0.375759,-0.333333,-0.589744,0.305832,0.580525,-0.994237,-0.99682,0.6,-0.328063,-0.822612,ULCER
0.234594,-0.333333,-0.25641,0.111908,0.640004,-0.981413,-0.996049,0.642105,-0.391304,-0.950739,ULCER
-0.371622,-0.206349,-0.358974,0.063127,0.537444,-0.951753,-0.95328,0.347368,-0.41502,-0.856862,ULCER
-0.61889,-0.365079,-0.512821,0.14045,0.555214,-0.989551,-0.980677,0.6,-0.359684,-0.929977,ULCER
-0.612468,-0.206349,-0.410256,0.04631,0.496613,-0.981672,-0.988073,0.536842,-0.438735,-0.917906,ULCER
-0.634123,-0.238095,-0.487179,0.112489,0.468274,-0.977761,-0.995573,0.536842,-0.407115,-0.952205,ULCER
0.234772,-0.079365,-0.179487,0.146722,0.560801,-0.990159,-0.997785,0.578947,-0.391304,-0.987456,ULCER
-0.694376,-0.301587,-0.512821,0.091917,0.498124,-0.967016,-0.957289,0.284211,-0.343874,-0.863935,ULCER
-0.804013,-0.460317,-0.615385,0.216445,0.388211,-0.930153,-0.952841,0.326316,-0.41502,-0.916059,ULCER
-0.799427,-0.269841,-0.538462,0.000756,0.399823,-0.967768,-0.981541,0.389474,-0.478261,-0.922509,ULCER
-0.430382,-0.301587,-0.512821,0.171532,0.610705,-0.99059,-0.97816,0.642105,-0.422925,-0.895698,ULCER
0.116074,0.269841,0.102564,0.132894,0.450064,-0.991756,-0.997108,0.452632,-0.407115,-0.981447,ULCER
-0.111872,-0.206349,-0.205128,0.080774,0.608061,-0.992797,-0.995343,0.621053,-0.422925,-0.864464,ULCER
-0.267903,-0.079365,-0.153846,0.015413,0.546215,-0.987933,-0.990197,0.578947,-0.44664,-0.970517,ULCER
0.187626,-0.111111,-0.179487,0.124744,0.594683,-0.992709,-0.996851,0.621053,-0.407115,-0.962383,ULCER
-0.460682,-0.206349,-0.384615,0.066386,0.554544,-0.992734,-0.993318,0.578947,-0.44664,-0.941308,ULCER
-0.49854,-0.079365,-0.282051,0.00645,0.499333,-0.992072,-0.983458,0.515789,-0.44664,-0.968965,NON_ULCER
0.862517,-0.587302,-0.74359,0.3158,0.72335,-0.999155,-0.999653,0.747368,-0.320158,-0.933565,NON_ULCER
-0.035986,-0.428571,-0.358974,0.169347,0.621609,-0.9785,-0.975305,0.6,-0.375494,-0.787079,NON_ULCER
-0.098629,-0.174603,-0.333333,0.153032,0.587702,-0.994901,-0.999158,0.6,-0.399209,-0.950811,NON_ULCER
0.071096,-0.206349,-0.358974,0.156641,0.615218,-0.997285,-0.994572,0.642105,-0.399209,-0.976012,NON_ULCER
0.050913,-0.206349,-0.333333,0.167807,0.610094,-0.998931,-0.999454,0.621053,-0.391304,-0.993177,NON_ULCER
-0.000846,-0.174603,-0.307692,0.146123,0.599787,-0.998387,-0.999508,0.621053,-0.399209,-0.993869,NON_ULCER
-0.082748,-0.269841,-0.461538,0.192781,0.603523,-0.999015,-0.998068,0.621053,-0.383399,-0.995657,NON_ULCER
-0.403606,0.079365,-0.102564,0.032612,0.396712,-0.956977,-0.994136,0.347368,-0.44664,-0.852735,NON_ULCER
0.102522,0.015873,-0.102564,0.135529,0.539202,-0.985853,-0.994165,0.557895,-0.399209,-0.92969,NON_ULCER
-0.310193,-0.52381,-0.333333,0.122883,0.563254,-0.950827,-0.963503,0.557895,-0.335968,-0.029025,NON_ULCER
-0.055355,-0.238095,-0.384615,0.171702,0.608435,-0.997796,-0.996498,0.621053,-0.383399,-0.961956,NON_ULCER
0.266097,-0.111111,-0.282051,0.168794,0.59576,-0.994958,-0.996749,0.621053,-0.391304,-0.902842,NON_ULCER
-0.387606,-0.111111,-0.307692,0.112852,0.481028,-0.994726,-0.991306,0.494737,-0.383399,-0.976024,NON_ULCER
0.418011,-0.206349,-0.384615,0.203653,0.632006,-0.996914,-0.998066,0.642105,-0.367589,-0.972429,NON_ULCER
0.02607,-0.174603,-0.307692,0.151379,0.607444,-0.998904,-0.999052,0.621053,-0.399209,-0.991557,NON_ULCER
-0.11089,-0.238095,-0.461538,0.21184,0.594268,-0.998569,-0.998118,0.621053,-0.367589,-0.9907,NON_ULCER
-0.626995,-0.111111,-0.25641,-0.077365,0.451186,-0.986597,-0.977254,0.473684,-0.44664,-0.982913,NON_ULCER
0.917792,-0.555556,-0.74359,0.309803,0.728142,-0.999339,-0.999714,0.747368,-0.320158,-0.807499,NON_ULCER
0.582503,-0.492063,-0.717949,0.331754,0.693843,-0.997268,-0.998015,0.705263,-0.304348,-0.903798,NON_ULCER
0.449328,-0.238095,-0.435897,0.216324,0.646915,-0.997611,-0.998096,0.663158,-0.359684,-0.98766,NON_ULCER
0.321083,-0.206349,-0.358974,0.20016,0.624625,-0.997326,-0.999216,0.642105,-0.375494,-0.975557,NON_ULCER
-0.535082,0.015873,-0.153846,-0.046949,0.457187,-0.990635,-0.979909,0.473684,-0.478261,-0.98866,NON_ULCER
0.118336,-0.301587,-0.358974,0.202543,0.588537,-0.991024,-0.991781,0.6,-0.375494,-0.898239,NON_ULCER
0.18042,-0.174603,-0.282051,0.164953,0.580188,-0.990342,-0.995494,0.578947,-0.383399,-0.96306,NON_ULCER
-0.408017,-0.142857,-0.307692,0.090106,0.48513,-0.994088,-0.996504,0.494737,-0.43083,-0.968734,NON_ULCER
-0.512235,-0.174603,-0.358974,0.071952,0.515086,-0.988443,-0.990724,0.536842,-0.422925,-0.758696,NON_ULCER
-0.054119,-0.206349,-0.333333,0.144068,0.599396,-0.997703,-0.999306,0.621053,-0.399209,-0.981761,NON_ULCER
0.422385,-0.333333,-0.410256,0.205797,0.663193,-0.998155,-0.998521,0.684211,-0.367589,-0.990512,NON_ULCER
-0.707354,-0.047619,-0.282051,-0.112207,0.35462,-0.962559,-0.962413,0.368421,-0.509881,-0.955879,NON_ULCER
-0.164744,-0.238095,-0.461538,0.206264,0.59022,-0.998195,-0.998199,0.6,-0.375494,-0.99371,NON_ULCER
0.755122,-0.555556,-0.74359,0.324128,0.71356,-0.998933,-0.99948,0.726316,-0.312253,-0.943662,NON_ULCER
0.928563,-0.587302,-0.717949,0.303746,0.726798,-0.999534,-0.999871,0.747368,-0.320158,-0.748741,NON_ULCER
-0.034115,-0.111111,-0.307692,0.195918,0.528194,-0.993565,-0.997747,0.557895,-0.367589,-0.945792,NON_ULCER
0.256215,-0.333333,-0.410256,0.187716,0.648736,-0.993149,-0.996626,0.684211,-0.383399,-0.92743,NON_ULCER
-0.387949,-0.174603,-0.410256,0.156271,0.511589,-0.99562,-0.991572,0.536842,-0.383399,-0.990054,NON_ULCER
-0.822245,-0.52381,-0.641026,0.112774,0.604792,-0.916593,-0.961159,0.536842,-0.44664,-0.450298,NON_ULCER
-0.450813,-0.079365,-0.25641,0.042188,0.486446,-0.98873,-0.993271,0.494737,-0.422925,-0.914666,NON_ULCER
-0.380843,-0.142857,-0.307692,0.081685,0.512327,-0.990446,-0.988354,0.536842,-0.407115,-0.963981,NON_ULCER
-0.69834,-0.238095,-0.461538,0.053506,0.481566,-0.982784,-0.992112,0.515789,-0.44664,-0.96793,NON_ULCER
-0.707982,-0.047619,-0.333333,-0.085807,0.36239,-0.957896,-0.971794,0.136842,-0.509881,-0.923179,NON_ULCER
-0.144432,-0.206349,-0.333333,0.167212,0.578174,-0.998469,-0.996011,0.6,-0.375494,-0.988354,NON_ULCER
-0.143923,-0.111111,-0.307692,0.144056,0.547699,-0.990229,-0.992275,0.578947,-0.375494,-0.906733,NON_ULCER
-0.364568,-0.111111,-0.333333,0.052382,0.580441,-0.96477,-0.992205,0.557895,-0.438735,-0.874218,NON_ULCER
-0.407942,-0.015873,-0.153846,-0.0137,0.508054,-0.99484,-0.995332,0.536842,-0.478261,-0.976639,NON_ULCER
-0.436512,-0.174603,-0.384615,0.133796,0.512511,-0.996898,-0.996547,0.536842,-0.399209,-0.991603,NON_ULCER
0.876397,-0.555556,-0.717949,0.303118,0.724036,-0.999498,-0.999916,0.747368,-0.328063,-0.567122,NON_ULCER
0.330424,-0.52381,-0.717949,0.337919,0.69717,-0.998048,-0.999598,0.705263,-0.304348,-0.891861,NON_ULCER
-0.485353,-0.079365,-0.333333,0.047128,0.491009,-0.994139,-0.990294,0.515789,-0.44664,-0.966792,NON_ULCER
-0.596241,-0.206349,-0.384615,0.036524,0.499014,-0.979699,-0.987403,0.536842,-0.438735,-0.898966,NON_ULCER
-0.185445,-0.047619,-0.230769,0.0928,0.540884,-0.993832,-0.996797,0.557895,-0.422925,-0.940551,NON_ULCER
-0.30836,-0.174603,-0.384615,0.171622,0.534863,-0.998427,-0.998815,0.557895,-0.383399,-0.994342,NON_ULCER
0.361897,-0.365079,-0.487179,0.251579,0.680528,-0.996448,-0.989543,0.684211,-0.320158,-0.872075,NON_ULCER
-0.774281,-0.460317,-0.641026,0.199285,0.650658,-0.995074,-0.995879,0.663158,-0.343874,-0.420023,NON_ULCER
-0.689725,-0.174603,-0.333333,-0.096447,0.482613,-0.973149,-0.981705,0.515789,-0.486166,-0.897629,NON_ULCER
0.541814,-0.555556,-0.717949,0.299787,0.723967,-0.998699,-0.999797,0.747368,-0.328063,-0.003968,NON_ULCER
-0.408256,-0.079365,-0.230769,0.031584,0.511228,-0.993343,-0.993476,0.515789,-0.44664,-0.927773,NON_ULCER
-0.560766,-0.079365,-0.25641,-0.034589,0.485671,-0.984763,-0.994529,0.515789,-0.486166,-0.939548,NON_ULCER
0.786938,-0.555556,-0.717949,0.324958,0.716337,-0.998751,-0.999715,0.726316,-0.312253,-0.756546,NON_ULCER
-0.857152,-0.52381,-0.666667,0.138634,0.607127,-0.971527,-0.992104,0.557895,-0.399209,-0.979468,NON_ULCER
-0.567157,-0.269841,-0.410256,0.021384,0.576987,-0.984391,-0.99646,0.578947,-0.44664,-0.946181,NON_ULCER
-0.128992,-0.174603,-0.384615,0.200158,0.559417,-0.997176,-0.99791,0.578947,-0.367589,-0.995464,NON_ULCER
-0.851705,-0.269841,-0.564103,-0.158944,0.356647,-0.908854,-0.939315,0.347368,-0.525692,-0.897538,NON_ULCER
-0.553632,-0.142857,-0.358974,0.025305,0.487935,-0.993992,-0.990631,0.515789,-0.43083,-0.964792,NON_ULCER
-0.344237,-0.142857,-0.282051,0.090311,0.53272,-0.99814,-0.993844,0.557895,-0.422925,-0.973868,NON_ULCER
0.018492,-0.52381,-0.692308,0.328098,0.704612,-0.999342,-0.999509,0.726316,-0.312253,-0.402532,NON_ULCER
-0.138685,-0.142857,-0.25641,0.130229,0.537,-0.983045,-0.980987,0.536842,-0.41502,-0.82526,NON_ULCER
0.048578,-0.206349,-0.307692,0.139291,0.63117,-0.991573,-0.994362,0.663158,-0.407115,-0.959896,NON_ULCER
0.523748,-0.492063,-0.641026,0.28072,0.696523,-0.998407,-0.996657,0.705263,-0.328063,-0.749093,NON_ULCER
-0.190152,-0.238095,-0.410256,0.173765,0.576523,-0.996275,-0.997578,0.6,-0.375494,-0.995246,NON_ULCER
-0.083473,-0.111111,-0.333333,0.197021,0.540355,-0.993481,-0.998965,0.557895,-0.367589,-0.963252,NON_ULCER
0.828285,-0.555556,-0.74359,0.319047,0.72022,-0.999055,-0.999582,0.726316,-0.320158,-0.87227,NON_ULCER
-0.397327,-0.174603,-0.307692,0.070685,0.539857,-0.993534,-0.992372,0.557895,-0.41502,-0.963771,NON_ULCER
-0.016149,-0.206349,-0.307692,0.132573,0.625895,-0.990553,-0.987404,0.642105,-0.351779,-0.905412,NON_ULCER
-0.257207,-0.206349,-0.410256,0.227734,0.526934,-0.993053,-0.992964,0.557895,-0.335968,-0.786891,NON_ULCER
0.02461,-0.206349,-0.435897,0.236473,0.583647,-0.997149,-0.998071,0.6,-0.343874,-0.920758,NON_ULCER
-0.172448,-0.238095,-0.333333,0.190138,0.542681,-0.985624,-0.993692,0.6,-0.367589,-0.959934,NON_ULCER
-0.780478,0.206349,0.025641,-0.415346,0.29163,-0.915974,-0.949266,0.052632,-0.652174,-0.934519,ULCER
-0.572724,0.333333,-0.051282,-0.178692,0.40427,-0.870178,-0.921008,0.431579,-0.541502,-0.884777,ULCER
-0.330964,-0.333333,-0.282051,-0.083468,0.691303,-0.98346,-0.988215,0.705263,-0.494071,-0.972031,ULCER
-0.22659,-0.396825,-0.410256,0.008822,0.731151,-0.978997,-0.994359,0.747368,-0.462451,-0.942428,ULCER
-0.615584,0.301587,0,-0.225519,0.404376,-0.636714,-0.882476,0.221053,-0.620553,-0.902186,ULCER
-0.547228,-0.142857,-0.205128,-0.181524,0.650548,-0.974033,-0.972302,0.684211,-0.596838,-0.941742,ULCER
-0.199495,-0.428571,-0.358974,-0.05391,0.788421,-0.988019,-0.997626,0.810526,-0.494071,-0.984221,ULCER
0.005373,-0.52381,-0.435897,0.022254,0.792395,-0.995482,-0.997128,0.810526,-0.43083,-0.938316,ULCER
-0.52379,-0.174603,-0.205128,-0.178494,0.63862,-0.984251,-0.982404,0.642105,-0.549407,-0.95159,ULCER
-0.534437,-0.301587,-0.307692,-0.058432,0.613434,-0.92803,-0.976323,0.684211,-0.478261,-0.925302,ULCER
-0.159636,-0.460317,-0.410256,-0.018709,0.776139,-0.992418,-0.992029,0.789474,-0.470356,-0.866583,ULCER
-0.264038,0.142857,-0.025641,0.066222,0.427117,-0.993175,-0.988022,0.452632,-0.422925,-0.980633,ULCER
-0.262455,-0.460317,-0.384615,-0.045716,0.773026,-0.990911,-0.999065,0.789474,-0.438735,-0.974386,ULCER
-0.35695,-0.428571,-0.384615,-0.077418,0.759254,-0.987613,-0.997277,0.789474,-0.509881,-0.948574,ULCER
-0.497206,0.238095,-0.025641,-0.054936,0.338886,-0.976325,-0.980392,0.326316,-0.494071,-0.970613,ULCER
-0.671566,0.206349,0.333333,-0.307081,0.176937,-0.833615,-0.885914,0.136842,-0.604743,-0.936892,ULCER
-0.309806,-0.015873,0.179487,-0.059015,0.462959,-0.938687,-0.974405,0.452632,-0.525692,-0.956354,ULCER
-0.37431,-0.396825,-0.410256,-0.054937,0.763566,-0.989838,-0.994756,0.768421,-0.494071,-0.967855,ULCER
-0.475479,0.269841,-0.051282,-0.134967,0.460428,-0.892892,-0.937972,0.410526,-0.573123,-0.933278,ULCER
-0.615683,0.206349,0.051282,-0.181232,0.416899,-0.875378,-0.898744,0.557895,-0.470356,-0.934976,ULCER
-0.593728,0.238095,0.102564,-0.218652,0.322083,-0.960759,-0.958576,0.368421,-0.557312,-0.985891,ULCER
-0.354307,0.111111,-0.153846,-0.019574,0.525669,-0.923758,-0.989849,0.494737,-0.462451,-0.917501,ULCER
-0.741255,-0.111111,-0.025641,-0.284094,0.289573,-0.884173,-0.908653,0.326316,-0.588933,-0.937448,ULCER
-0.406777,0.269841,0.128205,-0.06071,0.380613,-0.985617,-0.978825,0.389474,-0.494071,-0.986753,ULCER
-0.388384,-0.206349,0.102564,-0.105503,0.492521,-0.952934,-0.974486,0.452632,-0.525692,-0.952611,ULCER
-0.002062,-0.492063,-0.435897,0.04656,0.769935,-0.995414,-0.998132,0.789474,-0.44664,-0.921204,ULCER
-0.035019,-0.396825,-0.358974,0.087073,0.711537,-0.989511,-0.99078,0.747368,-0.407115,-0.93895,ULCER
-0.445848,0.587302,0.384615,-0.179855,0.272706,-0.928296,-0.951363,0.284211,-0.533597,-0.928629,ULCER
-0.148918,-0.365079,-0.307692,-0.001389,0.719074,-0.985672,-0.991143,0.747368,-0.41502,-0.911762,ULCER
0.237769,-0.619048,-0.538462,0.105351,0.792327,-0.996457,-0.99833,0.810526,-0.41502,-0.944243,ULCER
-0.557544,0.365079,0.282051,-0.198543,0.276344,-0.971088,-0.964629,0.326316,-0.549407,-0.983715,ULCER
-0.539303,0.269841,0.102564,-0.144945,0.366651,-0.938167,-0.948007,0.368421,-0.533597,-0.977466,ULCER
-0.296139,0.111111,0.051282,-0.03203,0.478214,-0.986573,-0.991341,0.494737,-0.486166,-0.985134,ULCER
-0.263836,-0.269841,-0.282051,-0.01028,0.664114,-0.977893,-0.989381,0.726316,-0.438735,-0.955833,ULCER
0.392418,-0.650794,-0.589744,0.130029,0.800401,-0.997969,-0.99812,0.810526,-0.407115,-0.94203,ULCER
0.018496,-0.492063,-0.435897,0.034139,0.763276,-0.98799,-0.994398,0.789474,-0.41502,-0.878074,ULCER
-0.497594,-0.111111,0,-0.179788,0.46599,-0.886428,-0.939416,0.515789,-0.533597,-0.926325,ULCER
-0.414592,0.206349,-0.025641,-0.066353,0.42248,-0.963816,-0.975731,0.452632,-0.494071,-0.98515,ULCER
0.131147,-0.619048,-0.512821,0.038408,0.827563,-0.996174,-0.999234,0.852632,-0.44664,-0.970654,ULCER
0.172658,-0.650794,-0.487179,0.031563,0.833741,-0.996028,-0.99749,0.852632,-0.462451,-0.962837,ULCER
-0.231273,-0.333333,-0.358974,0.011753,0.703965,-0.984803,-0.992535,0.747368,-0.478261,-0.915616,ULCER
-0.232047,0.111111,0.076923,-0.059118,0.507969,-0.98532,-0.993923,0.536842,-0.501976,-0.956558,ULCER
-0.392603,-0.206349,-0.153846,-0.112383,0.637978,-0.985796,-0.986312,0.642105,-0.525692,-0.982547,ULCER
-0.497393,0.301587,0.179487,-0.121393,0.320763,-0.976665,-0.974946,0.368421,-0.478261,-0.987606,ULCER
-0.387781,-0.047619,-0.051282,-0.148997,0.595232,-0.991878,-0.991208,0.621053,-0.525692,-0.972877,ULCER
-0.022733,-0.619048,-0.564103,0.064741,0.804767,-0.992102,-0.997676,0.831579,-0.43083,-0.941817,ULCER
-0.645488,0.52381,0.333333,-0.27581,0.210217,-0.95225,-0.948632,0.221053,-0.596838,-0.985764,ULCER
-0.554445,0.079365,0.051282,-0.280185,0.552115,-0.961999,-0.9913,0.494737,-0.557312,-0.958704,ULCER
-0.319204,-0.396825,-0.128205,-0.049796,0.62248,-0.940442,-0.967684,0.578947,-0.438735,-0.91122,ULCER
-0.564046,0.174603,0.153846,-0.311825,0.52343,-0.98855,-0.992518,0.536842,-0.549407,-0.980958,ULCER
-0.672494,-0.142857,0.025641,-0.28101,0.362587,-0.905888,-0.925954,0.473684,-0.596838,-0.935808,ULCER
0.16593,-0.555556,-0.487179,0.039205,0.804045,-0.997258,-0.99738,0.810526,-0.438735,-0.911046,ULCER
-0.538399,-0.269841,-0.102564,-0.191589,0.594688,-0.933794,-0.954629,0.621053,-0.486166,-0.973549,ULCER
