@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R1-8,10-40,42-50,52-76,79-84,86-106,108-119,121-125,127-145,148-158,160-186'

@attribute color_bgr_r_centroid numeric
@attribute color_lab_a_intensity2 numeric
@attribute color_luv_v_mean numeric
@attribute color_norm_g_variance numeric
@attribute color_norm_r_variance numeric
@attribute color_norm_b_intensity1 numeric
@attribute haralick_bgr_r_contrast numeric
@attribute haralick_lab_b_homogeneity numeric
@attribute haralick_luv_u_correlation numeric
@attribute haralick_bgr_gr_correlation numeric
@attribute haralick_lab_ab_contrast numeric
@attribute lbph_bgr_b_entropy numeric
@attribute classification {ULCER,NON_ULCER}

@data
0.053498,-0.030303,0.282348,-0.993397,-0.907661,-0.257576,-0.904143,-0.56363,-0.761025,-0.735264,-0.700912,0.564003,ULCER
0.366255,-0.242424,0.346576,-0.987885,-0.988357,-0.075758,-0.818312,-0.255276,-0.706223,-0.584706,-0.817371,0.497183,ULCER
0.358025,0.151515,0.298378,-0.959598,-0.985379,-0.015152,-0.914565,-0.369118,-0.718169,-0.65545,-0.716182,0.442866,ULCER
0.539095,0.212121,0.182311,-0.902937,-0.953484,0.060606,-0.745951,-0.37949,-0.688521,-0.608271,-0.541534,0.744798,ULCER
0.300412,0.69697,0.14356,-0.932709,-0.950155,0.015152,-0.861817,-0.263213,-0.487019,-0.474679,-0.553669,0.729489,ULCER
0.242798,-0.212121,0.341641,-0.98702,-0.992431,0.015152,-0.8594,-0.540799,-0.837509,-0.781806,-0.864566,0.363541,ULCER
-0.539095,-0.212121,0.04018,-0.951939,-0.960776,-0.242424,-0.912752,-0.151301,-0.617365,-0.846085,-0.782922,0.800151,ULCER
-0.555556,-0.272727,0.002246,-0.938117,-0.929423,-0.015152,-0.802083,-0.618821,-0.842809,-0.899214,-0.825719,0.632095,ULCER
-0.012346,-0.212121,0.181516,-0.99571,-0.981919,-0.19697,-0.884879,-0.721565,-0.885291,-0.862579,-0.851983,0.598795,ULCER
-0.045267,-0.030303,0.366547,-0.98098,-0.955946,-0.318182,-0.883258,-0.294225,-0.613627,-0.670455,-0.737886,0.668994,ULCER
0.028807,0.181818,0.276069,-0.905484,-0.95785,-0.060606,-0.845668,0.116126,-0.474631,-0.461398,-0.723797,0.692385,ULCER
0.037037,-0.181818,0.114809,-0.760381,-0.814769,0,-0.656686,-0.648801,-0.840736,-0.86571,-0.634294,0.39944,ULCER
-0.432099,-0.212121,0.182526,-0.978341,-0.982026,-0.136364,-0.863001,-0.623906,-0.873714,-0.916547,-0.903331,0.586359,ULCER
-0.654321,-0.272727,-0.043819,-0.896987,-0.936727,-0.166667,-0.874177,-0.151028,-0.638778,-0.889598,-0.691832,0.809989,ULCER
-0.481481,-0.272727,-0.048167,-0.930397,-0.816662,-0.181818,-0.527648,-0.712153,-0.859546,-0.886481,-0.783492,0.680962,ULCER
-0.168724,-0.181818,0.182541,-0.980102,-0.965092,-0.015152,-0.889233,-0.431393,-0.733135,-0.784705,-0.784999,0.676686,ULCER
0.193416,-0.333333,0.302686,-0.976382,-0.993403,0.015152,-0.821104,-0.044094,-0.600006,-0.497261,-0.843473,0.594363,ULCER
0.358025,0.030303,0.309333,-0.962483,-0.996705,0.090909,-0.853273,-0.381553,-0.753328,-0.581874,-0.76981,0.724106,ULCER
0.08642,0.484848,0.033661,-0.905721,-0.929931,0.060606,-0.919447,-0.83082,-0.875363,-0.90043,-0.614382,0.594562,ULCER
-0.63786,-0.424242,-0.116984,-0.615808,-0.765164,0.181818,-0.839585,-0.26699,-0.651746,-0.887653,-0.545891,0.73409,ULCER
-0.843621,-0.393939,-0.111116,-0.860672,-0.881686,0.227273,-0.890684,-0.145574,-0.660995,-0.91202,-0.771317,0.692128,ULCER
-0.82716,-0.363636,-0.067938,-0.918909,-0.922607,0.045455,-0.884086,-0.10166,-0.635106,-0.894701,-0.771683,0.766269,ULCER
-0.481481,-0.30303,0.125579,-0.986763,-0.981868,-0.060606,-0.932009,-0.449652,-0.785124,-0.862601,-0.872017,0.644348,ULCER
-0.053498,-0.151515,0.237755,-0.93929,-0.968392,-0.060606,-0.766672,-0.020423,-0.48569,-0.54274,-0.741673,0.694134,ULCER
0.053498,0.272727,0.113566,-0.989856,-0.995393,-0.030303,-0.985282,-0.092453,-0.664629,-0.721806,-0.952765,0.554538,NON_ULCER
-0.168724,0.272727,0.047724,-0.968356,-0.964411,0.015152,-0.984485,0.213473,-0.430141,-0.585393,-0.91066,0.521372,NON_ULCER
-0.679012,-0.121212,-0.027524,-0.713676,-0.743502,0.075758,1,-0.488702,-0.780294,-0.892635,-0.562587,0.494364,NON_ULCER
0.63786,-0.060606,0.214338,-0.965138,-0.96148,0.060606,-0.70102,0.180124,-0.528193,-0.248305,-0.848848,0.602967,NON_ULCER
0.037037,-0.030303,0.1217,-0.905508,-0.917084,0.075758,0.515551,-0.656766,-0.863525,-0.851229,-0.181407,-0.149174,NON_ULCER
0.539095,0.121212,0.200906,-0.980727,-0.983457,0.060606,-0.644301,-0.060883,-0.586656,-0.395963,-0.823683,0.517444,NON_ULCER
0.81893,-0.424242,-0.119875,-0.876822,-0.906666,0.287879,-0.142213,-0.547153,-0.846858,-0.663847,-0.434237,0.220085,NON_ULCER
0.728395,0.060606,-0.070673,-0.709353,-0.801931,0.287879,-0.143832,-0.557435,-0.837525,-0.708384,-0.228887,0.380427,NON_ULCER
0.893004,-0.30303,-0.105212,-0.985041,-0.986876,0.19697,-0.754658,-0.805801,-0.936965,-0.815875,-0.718544,-0.139611,NON_ULCER
-0.069959,0.121212,0.066328,-0.875751,-0.880714,0.045455,-0.220164,-0.914893,-0.963764,-0.950442,-0.539376,-0.036433,NON_ULCER
0.572016,0.030303,0.168404,-0.99765,-0.994212,0.121212,-0.968284,-0.14874,-0.651002,-0.474717,-0.915669,0.569302,NON_ULCER
-0.259259,0.181818,0.067149,-0.987341,-0.985643,-0.136364,-0.981479,0.248267,-0.52034,-0.704935,-0.939083,0.615981,NON_ULCER
0.580247,0.090909,0.235344,-0.996472,-0.995733,0.060606,-0.988465,0.02576,-0.59177,-0.393044,-0.934156,0.640367,NON_ULCER
-0.127572,0.272727,0.017905,-0.987473,-0.989511,-0.075758,-0.980266,-0.179747,-0.67875,-0.754801,-0.9423,0.561084,NON_ULCER
0.613169,0.090909,0.261033,-0.998381,-0.999245,0.060606,-0.993403,0.101779,-0.6323,-0.463327,-0.976464,0.64386,NON_ULCER
-0.119342,0.272727,0.098384,-0.995949,-0.996348,-0.060606,-0.992989,-0.23392,-0.759663,-0.822948,-0.965673,0.521739,NON_ULCER
-0.62963,-0.181818,-0.018139,-0.72762,-0.788811,0.151515,0.644535,-0.616833,-0.849954,-0.903811,-0.782922,0.432164,NON_ULCER
-0.209877,0.272727,0.068197,-0.982148,-0.985741,-0.136364,-0.988614,0.333447,-0.445067,-0.653043,-0.933341,0.699625,NON_ULCER
0.670782,-0.030303,0.187363,-0.995457,-0.998726,0.090909,-0.863426,0.173797,-0.50383,-0.195861,-0.882157,0.617113,NON_ULCER
-0.234568,0.181818,-0.005705,-0.963305,-0.955493,0.075758,-0.987201,-0.116148,-0.571913,-0.706789,-0.857969,0.383004,NON_ULCER
0.703704,-0.030303,0.267735,-0.997312,-0.999012,0.090909,-0.916718,0.322664,-0.472177,-0.134587,-0.919619,0.731771,NON_ULCER
0.62963,0.090909,0.275529,-0.994298,-0.997994,0.075758,-0.989229,0.457561,-0.469042,-0.181509,-0.932038,0.672082,NON_ULCER
0.63786,0,0.244158,-0.989291,-0.995435,0.075758,-0.969211,0.240427,-0.479762,-0.221631,-0.898689,0.61181,NON_ULCER
0.45679,0.212121,0.145533,-0.995419,-0.996765,0.045455,-0.688698,-0.261756,-0.701071,-0.619719,-0.882564,0.443129,NON_ULCER
0.514403,0.212121,0.303486,-0.996333,-0.996959,0,-0.990058,-0.595325,-0.874875,-0.828408,-0.952887,0.453116,NON_ULCER
-0.349794,0.181818,0.013526,-0.99196,-0.978994,-0.015152,-0.995273,0.214882,-0.493691,-0.713333,-0.923487,0.523946,NON_ULCER
0.596708,0.151515,0.241925,-0.996366,-0.998499,0.060606,-0.990029,-0.001812,-0.613398,-0.450373,-0.936558,0.656093,NON_ULCER
-0.341564,0.151515,0.079461,-0.987664,-0.987126,-0.19697,-0.991884,0.293368,-0.540077,-0.740323,-0.957407,0.483542,NON_ULCER
0.736626,-0.030303,0.257301,-0.997594,-0.999095,0.090909,-0.989948,0.289844,-0.51316,-0.176909,-0.945598,0.722241,NON_ULCER
-0.144033,0.151515,0.027809,-0.983465,-0.98091,-0.030303,-0.989224,-0.196043,-0.715576,-0.783931,-0.936966,0.607893,NON_ULCER
0.736626,-0.030303,0.273463,-0.998122,-0.999563,0.090909,-0.991277,0.417394,-0.481693,-0.119599,-0.947512,0.790099,NON_ULCER
0.687243,0.060606,0.240312,-0.991791,-0.997441,0.075758,-0.988036,0.355381,-0.471602,-0.181775,-0.928292,0.659852,NON_ULCER
0.572016,0.212121,0.249424,-0.987499,-0.995036,0.060606,-0.986181,0.232411,-0.518383,-0.306415,-0.917868,0.519625,NON_ULCER
-0.44856,0.060606,-0.006771,-0.99344,-0.988585,-0.181818,-0.995693,0.006909,-0.647689,-0.84168,-0.933708,0.383443,NON_ULCER
0.374486,0.333333,0.284025,-0.990241,-0.9945,-0.030303,-0.98014,0.28958,-0.336421,-0.260845,-0.876008,0.649886,NON_ULCER
0.530864,0.151515,0.170591,-0.995943,-0.998279,0.075758,-0.979634,-0.060742,-0.621765,-0.468452,-0.929514,0.742512,NON_ULCER
-0.415638,0.121212,0.041927,-0.988367,-0.993363,-0.257576,-0.997746,-0.410711,-0.83223,-0.925674,-0.953661,0.603476,NON_ULCER
0.711934,-0.030303,0.199772,-0.997244,-0.998861,0.106061,-0.982229,0.196824,-0.541998,-0.237098,-0.934115,0.741295,NON_ULCER
-0.012346,0,-0.043795,-0.989047,-0.997161,0.136364,-0.945831,-0.520555,-0.865187,-0.858779,-0.938798,0.758007,NON_ULCER
0.687243,-0.030303,0.182448,-0.996455,-0.997433,0.121212,-0.967788,0.200928,-0.488199,-0.126305,-0.90724,0.844081,NON_ULCER
-0.053498,-0.030303,-0.035129,-0.988308,-0.99356,0.090909,-0.904348,-0.133589,-0.725628,-0.761489,-0.904593,0.626148,NON_ULCER
0.613169,0.121212,0.178291,-0.987973,-0.996205,0.090909,-0.979015,0.255138,-0.481436,-0.203564,-0.90048,0.690859,NON_ULCER
0.580247,0.272727,0.159655,-0.996216,-0.998067,0.060606,-0.990856,-0.620798,-0.890088,-0.842624,-0.964859,0.606121,NON_ULCER
0.497942,0.30303,0.03301,-0.992597,-0.994808,0.060606,-0.977695,-0.279992,-0.640672,-0.559558,-0.861756,0.686056,NON_ULCER
-0.604938,0,-0.035458,-0.918495,-0.951936,-0.181818,-0.980714,0.123289,-0.634087,-0.87233,-0.885536,0.432593,NON_ULCER
0.563786,0.272727,0.084715,-0.996388,-0.997942,0.090909,-0.984701,-0.342972,-0.757862,-0.669602,-0.938961,0.745494,NON_ULCER
-0.522634,0,-0.012365,-0.984998,-0.995971,-0.181818,-0.997172,0.008054,-0.665397,-0.865185,-0.941811,0.341008,NON_ULCER
0.654321,-0.030303,0.122206,-0.995159,-0.9976,0.136364,-0.941287,0.166346,-0.528602,-0.182876,-0.8835,0.723356,NON_ULCER
-0.8107,-0.30303,-0.063353,-0.829977,-0.827135,-0.045455,-0.65689,-0.464073,-0.804844,-0.938372,-0.635149,0.654143,NON_ULCER
0.843621,-0.181818,0.050983,-0.997108,-0.999381,0.19697,-0.963487,-0.476335,-0.849776,-0.666044,-0.921533,0.550099,NON_ULCER
-0.399177,-0.060606,0.024309,-0.986084,-0.988956,-0.075758,-0.976362,-0.430882,-0.823244,-0.901335,-0.903412,0.696667,NON_ULCER
0.596708,0.060606,0.031523,-0.983707,-0.993021,0.151515,-0.892659,0.066223,-0.468509,-0.155314,-0.770421,0.628496,NON_ULCER
-0.168724,0.030303,-0.044959,-0.951506,-0.984411,0.106061,-0.876503,-0.027357,-0.629164,-0.724723,-0.8631,0.792676,NON_ULCER
-0.555556,-0.515152,-0.079519,-0.549292,-0.777875,-0.030303,-0.815233,-0.126693,-0.650125,-0.888204,-0.614749,0.644879,NON_ULCER
-0.325103,0.060606,-0.063883,-0.847069,-0.897024,0.19697,-0.495584,-0.254835,-0.690412,-0.733365,-0.663979,0.64891,NON_ULCER
-0.325103,0.090909,-0.092562,-0.892198,-0.950772,0.075758,-0.637663,-0.314573,-0.655159,-0.764287,-0.639384,0.716596,NON_ULCER
-0.27572,0.060606,-0.119144,-0.868115,-0.931468,0.030303,-0.59171,-0.438845,-0.783363,-0.807634,-0.630915,0.514699,NON_ULCER
0.539095,0.060606,0.068612,-0.989914,-0.995253,0.151515,-0.908971,0.289051,-0.495017,-0.209426,-0.878777,0.675537,NON_ULCER
0.44856,0.181818,0.119257,-0.996087,-0.996596,0.090909,-0.972477,-0.30469,-0.737737,-0.658412,-0.926663,0.551241,NON_ULCER
0.465021,0.181818,-0.008493,-0.991403,-0.995048,0.121212,-0.912417,-0.415187,-0.771695,-0.67091,-0.878207,0.799914,NON_ULCER
0.473251,0.212121,-0.039021,-0.994202,-0.997235,0.136364,-0.897134,-0.10593,-0.696945,-0.5764,-0.91628,0.903182,NON_ULCER
0.308642,0.212121,0.140642,-0.996014,-0.998322,0.060606,-0.977147,-0.2252,-0.71151,-0.658162,-0.942178,0.730614,NON_ULCER
0.242798,0.272727,0.056141,-0.987807,-0.992709,0.075758,-0.957576,-0.104813,-0.552181,-0.501829,-0.848725,0.712853,NON_ULCER
0.325103,0.212121,-0.021608,-0.973938,-0.993595,0.121212,-0.935763,-0.174534,-0.636001,-0.58091,-0.838586,0.808841,NON_ULCER
0.234568,0.363636,-0.023159,-0.982013,-0.989705,0.090909,-0.925477,-0.123195,-0.65114,-0.616099,-0.873605,0.745173,NON_ULCER
0.44856,0.30303,0.004304,-0.972804,-0.977972,0.030303,-0.865722,0.401274,-0.310278,-0.222222,-0.871814,0.761859,NON_ULCER
0.160494,0.272727,0.10795,-0.994796,-0.995953,0,-0.988038,-0.228811,-0.747199,-0.750009,-0.96608,0.508803,NON_ULCER
0.119342,0.272727,0.026647,-0.994432,-0.993739,0.015152,-0.983232,-0.327645,-0.755029,-0.760411,-0.949914,0.589388,NON_ULCER
-0.09465,-0.060606,-0.174909,-0.985253,-0.995893,0.19697,-0.779725,-0.188732,-0.709879,-0.705443,-0.897264,0.735562,NON_ULCER
0.08642,0.30303,0.079831,-0.993236,-0.997083,0,-0.984589,-0.19939,-0.696503,-0.746963,-0.943969,0.626209,NON_ULCER
-0.201646,0.090909,-0.081082,-0.807203,-0.944882,0.151515,-0.833751,-0.749391,-0.93069,-0.94818,-0.803893,-0.188005,ULCER
0.63786,-0.636364,0.279861,-0.999195,-0.998669,0.19697,-0.971168,-0.632609,-0.904493,-0.746764,-0.941485,0.586718,ULCER
0.144033,-0.121212,-0.074868,-0.878781,-0.984129,0.212121,-0.793959,-0.433305,-0.773689,-0.714983,-0.592108,0.186926,ULCER
0.08642,0,-0.002622,-0.938772,-0.986321,0.19697,-0.85617,-0.411475,-0.788994,-0.708681,-0.803893,0.43717,ULCER
-0.283951,-0.272727,-0.123169,-0.95023,-0.987729,0.212121,-0.853532,-0.419079,-0.819565,-0.853484,-0.851087,0.487344,ULCER
-0.045267,-0.575758,-0.034717,-0.965629,-0.994697,0.242424,-0.629593,-0.077549,-0.617691,-0.438184,-0.612346,0.617147,ULCER
-0.374486,-0.242424,-0.128695,-0.719996,-0.912766,0.166667,-0.809536,-0.092121,-0.604916,-0.715581,-0.777751,0.452952,ULCER
-0.481481,0.121212,-0.117807,-0.884051,-0.954454,0.090909,-0.954959,-0.160865,-0.677787,-0.855815,-0.83427,0.726331,ULCER
-0.44856,0.212121,-0.069634,-0.942705,-0.958005,-0.166667,-0.9574,-0.238117,-0.701941,-0.882718,-0.816638,0.617392,ULCER
0.004115,0.666667,0.034949,-0.874762,-0.918392,-0.090909,-0.963938,-0.244035,-0.628905,-0.760376,-0.874501,0.626038,ULCER
-0.160494,-0.090909,-0.229879,-0.907259,-0.949085,0.136364,-0.637103,-0.439042,-0.721415,-0.72701,-0.526957,0.80937,ULCER
-0.012346,0.636364,0.029414,-0.860877,-0.91558,-0.151515,-0.977961,-0.269725,-0.644704,-0.762497,-0.871692,0.662474,ULCER
-0.308642,0.151515,-0.1463,-0.93578,-0.968558,0.121212,-0.853136,-0.211852,-0.67104,-0.77216,-0.822298,0.815637,ULCER
0.522634,-0.606061,0.169303,-0.982969,-0.996924,0.19697,-0.792627,0.046932,-0.542552,-0.125708,-0.672123,0.564929,ULCER
-0.440329,-0.060606,-0.175381,-0.878419,-0.976014,0.242424,-0.918966,-0.303949,-0.743559,-0.795271,-0.697044,0.628983,ULCER
-0.119342,-0.424242,-0.01244,-0.982132,-0.993097,0.19697,-0.753883,-0.043321,-0.625068,-0.560383,-0.736176,0.617386,ULCER
-0.226337,-0.151515,-0.156857,-0.869423,-0.967656,0.19697,-0.938559,0.025055,-0.583932,-0.682902,-0.771887,0.553259,ULCER
-0.08642,-0.242424,-0.002475,-0.973971,-0.990135,0.181818,-0.926404,-0.117242,-0.703244,-0.636255,-0.863792,0.499264,ULCER
-0.201646,-0.212121,-0.083661,-0.774945,-0.916771,0.151515,-0.918234,-0.060866,-0.600097,-0.689934,-0.762236,0.57715,ULCER
0.037037,0.424242,0.042008,-0.914119,-0.967296,-0.030303,-0.962422,-0.276914,-0.657566,-0.750284,-0.805847,0.70566,ULCER
-0.26749,0.090909,-0.223674,-0.952683,-0.972191,0.212121,-0.77999,-0.193397,-0.622506,-0.690468,-0.737642,0.918188,ULCER
0.144033,0.636364,0.066756,-0.868873,-0.941988,0,-0.430077,-0.353574,-0.610346,-0.670698,-0.698387,0.746339,ULCER
-0.744856,0.090909,-0.064959,-0.806211,-0.925499,-0.242424,-0.831794,-0.164331,-0.647074,-0.898517,-0.541616,0.460217,ULCER
-0.744856,-0.181818,-0.087703,-0.733799,-0.910024,-0.287879,-0.784904,-0.076232,-0.583873,-0.877645,-0.463881,0.433783,ULCER
0.489712,-0.515152,0.104847,-0.983132,-0.989959,0.181818,-0.709044,0.063213,-0.505798,-0.090812,-0.508836,0.468711,ULCER
-0.761317,0.030303,-0.090881,-0.566861,-0.785392,-0.090909,-0.81528,-0.285969,-0.702107,-0.909376,-0.686782,0.174156,ULCER
-0.037037,-0.060606,-0.026968,-0.954975,-0.982688,0.181818,-0.861203,-0.026729,-0.609309,-0.540591,-0.776122,0.735946,ULCER
-0.078189,-0.181818,-0.037287,-0.928191,-0.961035,0.075758,-0.829502,-0.348438,-0.774636,-0.805386,-0.824008,0.611579,ULCER
-0.259259,0.090909,-0.073923,-0.970905,-0.982944,0.075758,-0.918993,-0.193312,-0.718718,-0.793595,-0.922551,0.704676,ULCER
-0.563786,0.212121,-0.060149,-0.909867,-0.919671,-0.272727,-0.931029,-0.336452,-0.6961,-0.884399,-0.784184,0.320575,ULCER
0.193416,-0.272727,0.084933,-0.927458,-0.96813,0.090909,-0.886317,-0.583008,-0.873542,-0.820585,-0.713861,0.372744,ULCER
0.08642,0.606061,0.103827,-0.917505,-0.953471,-0.090909,-0.884443,-0.192464,-0.51415,-0.634942,-0.684421,0.842822,ULCER
-0.366255,0.060606,-0.107691,-0.974157,-0.98517,-0.060606,-0.948656,-0.151419,-0.657455,-0.789136,-0.893314,0.816165,ULCER
-0.761317,-0.181818,-0.084121,-0.812328,-0.927808,-0.166667,-0.835249,-0.266304,-0.705654,-0.921272,-0.521907,0.606873,ULCER
-0.012346,0.363636,-0.080937,-0.9389,-0.974614,0.075758,-0.878223,-0.275168,-0.681352,-0.770562,-0.823479,0.182246,ULCER
0.144033,-0.151515,-0.116389,-0.904698,-0.966334,0.19697,-0.714535,0.015267,-0.566642,-0.50671,-0.606198,0.496091,ULCER
0.069959,0.272727,-0.126894,-0.963896,-0.983864,0.106061,-0.979049,-0.63569,-0.877862,-0.878633,-0.876496,0.63005,ULCER
-0.135802,0.151515,-0.123629,-0.805401,-0.944294,0.151515,-0.848665,-0.12142,-0.583914,-0.659958,-0.636086,0.661402,ULCER
-0.004115,-0.090909,-0.153342,-0.93929,-0.980132,0.212121,-0.830371,0.086993,-0.501379,-0.446496,-0.688167,0.621521,ULCER
0.127572,-0.151515,0.045325,-0.93973,-0.971455,0.181818,-0.86658,-0.352433,-0.783583,-0.717458,-0.762277,0.515324,ULCER
-0.26749,0.454545,-0.052718,-0.882012,-0.933476,-0.075758,-0.92963,0.187899,-0.310106,-0.561011,-0.726158,0.455771,ULCER
-0.037037,0,-0.05227,-0.954827,-0.984539,0.19697,-0.862855,-0.305799,-0.763793,-0.709915,-0.716508,0.709918,ULCER
-0.349794,0.272727,-0.03452,-0.951937,-0.970381,-0.151515,-0.97993,-0.517052,-0.802969,-0.912599,-0.899951,0.711303,ULCER
-0.012346,0.424242,-0.005581,-0.936479,-0.973055,0.060606,-0.936175,-0.299471,-0.629827,-0.7049,-0.627494,0.82524,ULCER
-0.44856,0,-0.049113,-0.976748,-0.986338,-0.015152,-0.977808,-0.3268,-0.749401,-0.880512,-0.91009,0.757634,ULCER
-0.27572,0.333333,-0.078745,-0.870024,-0.933669,0.045455,-0.946144,-0.316766,-0.678939,-0.812532,-0.859272,0.381859,ULCER
0.185185,0.363636,0.05245,-0.956587,-0.984638,0.030303,-0.815684,-0.129213,-0.481864,-0.506113,-0.59671,0.738122,ULCER
-0.144033,0.030303,-0.040206,-0.960372,-0.983078,0.090909,-0.943835,0.033511,-0.629094,-0.723735,-0.89649,0.510116,ULCER
0.061728,0.151515,-0.21872,-0.988202,-0.994476,0.181818,-0.968765,0.219375,-0.519695,-0.508934,-0.896449,0.775988,NON_ULCER
0.012346,0.090909,-0.093717,-0.993609,-0.997745,0.136364,-0.988672,-0.024626,-0.67175,-0.677937,-0.949059,0.638842,NON_ULCER
-0.045267,0.212121,-0.085644,-0.993964,-0.997878,0.106061,-0.981935,-0.109454,-0.670878,-0.712858,-0.936233,0.80883,NON_ULCER
-0.08642,0.212121,-0.126243,-0.982159,-0.994647,0.121212,-0.966919,-0.207214,-0.721032,-0.764876,-0.921125,0.822401,NON_ULCER
-0.020576,0.181818,-0.139116,-0.977872,-0.993911,0.136364,-0.979147,0.087949,-0.600166,-0.671425,-0.940915,0.829989,NON_ULCER
-0.020576,0.181818,-0.16483,-0.990535,-0.997816,0.151515,-0.969265,-0.144953,-0.713347,-0.740148,-0.938676,0.844263,NON_ULCER
0.08642,0.212121,-0.238315,-0.977731,-0.990921,0.19697,-0.946443,-0.201152,-0.742067,-0.721879,-0.933219,0.789846,NON_ULCER
0.374486,0.212121,-0.315874,-0.975793,-0.99185,0.257576,-0.753364,-0.012646,-0.655371,-0.530308,-0.869941,0.843879,NON_ULCER
0.176955,0.484848,-0.229668,-0.976704,-0.989174,0.151515,-0.911627,0.190993,-0.398029,-0.42553,-0.855281,0.724785,NON_ULCER
0.234568,0.181818,-0.122615,-0.989385,-0.994809,0.121212,-0.977461,0.251438,-0.474698,-0.414658,-0.91062,0.77768,NON_ULCER
-0.045267,0.212121,-0.072232,-0.99143,-0.998187,0.106061,-0.989857,-0.375828,-0.795484,-0.820943,-0.945069,0.675394,NON_ULCER
0.004115,0.151515,-0.189594,-0.994869,-0.997274,0.181818,-0.989457,-0.154995,-0.709379,-0.720794,-0.938228,0.726081,NON_ULCER
-0.053498,0.060606,-0.105413,-0.989536,-0.997053,0.136364,-0.99245,0.046284,-0.666178,-0.708457,-0.958588,0.606074,NON_ULCER
0.037037,0.090909,-0.236557,-0.983733,-0.992135,0.19697,-0.933031,-0.100857,-0.66368,-0.64365,-0.890871,0.714613,NON_ULCER
-0.053498,0.151515,-0.139429,-0.98477,-0.99624,0.136364,-0.988546,0.084514,-0.624572,-0.690762,-0.950892,0.75579,NON_ULCER
-0.119342,0.212121,-0.144514,-0.993588,-0.998068,0.136364,-0.982248,-0.040482,-0.655668,-0.726209,-0.948815,0.834732,NON_ULCER
-0.176955,0.151515,-0.14904,-0.994595,-0.99719,0.136364,-0.985589,0.191275,-0.616474,-0.701536,-0.960868,0.77049,NON_ULCER
-0.09465,0.151515,-0.151199,-0.993618,-0.998213,0.151515,-0.975416,0.068306,-0.615945,-0.673353,-0.937413,0.636122,NON_ULCER
-0.111111,0.242424,-0.166112,-0.984049,-0.989922,0.136364,-0.983296,-0.444888,-0.828711,-0.85913,-0.95191,0.497727,NON_ULCER
0.08642,0.212121,-0.241632,-0.991052,-0.995447,0.212121,-0.942143,-0.107428,-0.729735,-0.713368,-0.951421,0.722608,NON_ULCER
0.053498,0.454545,-0.168501,-0.97475,-0.988502,0.136364,-0.986693,0.055621,-0.576076,-0.659661,-0.93098,0.633387,NON_ULCER
0.028807,0.545455,-0.12871,-0.991768,-0.996846,0.075758,-0.990776,0.094203,-0.54395,-0.658604,-0.947553,0.64484,NON_ULCER
-0.111111,0.212121,-0.121665,-0.992681,-0.996229,0.121212,-0.989525,0.139568,-0.566476,-0.657996,-0.939409,0.790747,NON_ULCER
0.193416,0.242424,-0.079515,-0.996682,-0.998489,0.121212,-0.990733,-0.260611,-0.767014,-0.75757,-0.96213,0.659193,NON_ULCER
-0.053498,0.181818,-0.061007,-0.991451,-0.995606,0.090909,-0.982103,0.054917,-0.569976,-0.655301,-0.919334,0.650211,NON_ULCER
0.176955,0.181818,-0.148295,-0.993537,-0.997345,0.166667,-0.978769,0.29016,-0.454073,-0.433878,-0.916565,0.792083,NON_ULCER
-0.144033,-0.030303,-0.094083,-0.986824,-0.994287,0.166667,-0.994428,0.04047,-0.660317,-0.716457,-0.94568,0.706773,NON_ULCER
0.037037,0.121212,-0.198837,-0.995608,-0.99802,0.19697,-0.968902,0.328955,-0.445898,-0.445016,-0.912371,0.698732,NON_ULCER
-0.185185,0.151515,-0.128886,-0.988332,-0.997851,0.136364,-0.99201,0.140361,-0.625522,-0.71823,-0.956308,0.750693,NON_ULCER
-0.004115,0.212121,-0.211961,-0.976846,-0.994521,0.181818,-0.955022,-0.231542,-0.746044,-0.766457,-0.933708,0.805775,NON_ULCER
-0.111111,0.151515,-0.146347,-0.997293,-0.999255,0.136364,-0.991787,0.182995,-0.620296,-0.702669,-0.966406,0.726526,NON_ULCER
0.308642,0.181818,-0.511763,-0.963177,-0.988255,0.348485,-0.804129,-0.395974,-0.747372,-0.660171,-0.766593,0.553188,NON_ULCER
-0.168724,0.121212,-0.14371,-0.990694,-0.997245,0.136364,-0.992223,0.178238,-0.635821,-0.727549,-0.96494,0.778358,NON_ULCER
-0.234568,0.090909,-0.142541,-0.992892,-0.997907,0.136364,-0.988896,0.141242,-0.643189,-0.735405,-0.96038,0.794544,NON_ULCER
0.176955,-0.030303,-0.007527,-0.99115,-0.998692,0.136364,-0.968317,0.210654,-0.496336,-0.433721,-0.901987,0.641595,NON_ULCER
0.111111,0.212121,-0.107945,-0.995364,-0.998421,0.136364,-0.983481,-0.112977,-0.678511,-0.669884,-0.945313,0.791385,NON_ULCER
-0.028807,0.090909,-0.161798,-0.991188,-0.995105,0.166667,-0.988147,-0.219474,-0.751713,-0.773998,-0.951665,0.732927,NON_ULCER
0.053498,0.212121,-0.100402,-0.993374,-0.996959,0.121212,-0.966609,0.080373,-0.627945,-0.639663,-0.940345,0.727523,NON_ULCER
-0.020576,0.212121,-0.171771,-0.985763,-0.994728,0.151515,-0.982585,-0.231454,-0.733107,-0.772486,-0.942789,0.642286,NON_ULCER
0.012346,0.242424,-0.164191,-0.98521,-0.992466,0.151515,-0.978337,0.003033,-0.606296,-0.671936,-0.922103,0.841907,NON_ULCER
